id,label
922725,UNCLEAR
785116,UNCLEAR
1286417,UNCLEAR
400298,UNCLEAR
1067201,UNCLEAR
492568,CLEAR
329072,UNCLEAR
419100,CLEAR
1109730,UNCLEAR
147315,CLEAR
877336,UNCLEAR
724317,CLEAR
793841,UNCLEAR
590361,CLEAR
435091,UNCLEAR
416841,CLEAR
666205,UNCLEAR
81149,CLEAR
811692,UNCLEAR
260196,CLEAR
1218790,UNCLEAR
744524,UNCLEAR
930967,CLEAR
462778,UNCLEAR
640150,UNCLEAR
120548,UNCLEAR
603551,UNCLEAR
191691,CLEAR
1268943,CLEAR
58606,UNCLEAR
273474,UNCLEAR
1060764,UNCLEAR
529035,UNCLEAR
596722,CLEAR
103242,UNCLEAR
1259860,UNCLEAR
621415,UNCLEAR
298342,UNCLEAR
50633,CLEAR
1174661,UNCLEAR
200336,CLEAR
912485,UNCLEAR
1150233,UNCLEAR
457624,UNCLEAR
553580,CLEAR
173581,CLEAR
502541,UNCLEAR
1125269,UNCLEAR
355034,UNCLEAR
91435,CLEAR
421133,UNCLEAR
777866,UNCLEAR
325843,UNCLEAR
58405,CLEAR
1017018,CLEAR
296091,UNCLEAR
956697,UNCLEAR
399330,UNCLEAR
1026494,UNCLEAR
900597,UNCLEAR
701458,UNCLEAR
683258,UNCLEAR
42665,CLEAR
1055932,CLEAR
335039,CLEAR
23533,CLEAR
637583,CLEAR
895206,UNCLEAR
335149,UNCLEAR
99617,CLEAR
760423,UNCLEAR
757948,CLEAR
720583,CLEAR
808622,UNCLEAR
66194,UNCLEAR
627241,UNCLEAR
525037,UNCLEAR
153044,CLEAR
711047,CLEAR
742185,UNCLEAR
1018354,CLEAR
539332,CLEAR
623953,UNCLEAR
173951,CLEAR
866198,CLEAR
331209,UNCLEAR
121353,CLEAR
213441,UNCLEAR
1096787,UNCLEAR
713198,UNCLEAR
137945,UNCLEAR
560814,CLEAR
1184414,CLEAR
496019,UNCLEAR
695895,UNCLEAR
189904,CLEAR
438327,CLEAR
899658,UNCLEAR
373475,CLEAR
749948,UNCLEAR
1156402,UNCLEAR
527998,CLEAR
112818,CLEAR
645157,UNCLEAR
436110,CLEAR
1011032,UNCLEAR
60258,UNCLEAR
362559,CLEAR
523686,UNCLEAR
1318163,UNCLEAR
441322,UNCLEAR
1319407,CLEAR
1003359,UNCLEAR
524517,UNCLEAR
662983,UNCLEAR
1128434,UNCLEAR
578996,UNCLEAR
1239213,UNCLEAR
57537,CLEAR
670332,UNCLEAR
904995,UNCLEAR
1280190,UNCLEAR
1187420,CLEAR
934472,UNCLEAR
1270394,UNCLEAR
1205059,UNCLEAR
1089492,UNCLEAR
195433,UNCLEAR
685076,UNCLEAR
1105455,CLEAR
618843,CLEAR
592090,CLEAR
497661,UNCLEAR
1146303,UNCLEAR
285398,CLEAR
341729,UNCLEAR
762865,UNCLEAR
1257484,UNCLEAR
686617,UNCLEAR
378444,CLEAR
410062,UNCLEAR
989571,UNCLEAR
1249244,CLEAR
944951,UNCLEAR
1289987,CLEAR
1244141,CLEAR
699725,UNCLEAR
1138569,CLEAR
353451,UNCLEAR
98617,CLEAR
1029730,UNCLEAR
503343,UNCLEAR
912290,CLEAR
263448,UNCLEAR
175124,CLEAR
1317714,UNCLEAR
630574,CLEAR
1169502,UNCLEAR
797208,CLEAR
23479,UNCLEAR
1028981,UNCLEAR
135111,CLEAR
830821,UNCLEAR
414183,CLEAR
1193435,UNCLEAR
1206975,UNCLEAR
488523,UNCLEAR
426870,CLEAR
726276,CLEAR
709779,UNCLEAR
1267502,UNCLEAR
825381,UNCLEAR
1186136,UNCLEAR
762613,UNCLEAR
577069,UNCLEAR
1182098,UNCLEAR
1063124,CLEAR
547064,CLEAR
316149,UNCLEAR
1301137,CLEAR
411008,CLEAR
682072,UNCLEAR
361256,CLEAR
1086271,CLEAR
628507,UNCLEAR
848549,UNCLEAR
929228,UNCLEAR
739995,UNCLEAR
1072406,UNCLEAR
644178,UNCLEAR
506619,UNCLEAR
917819,CLEAR
307700,CLEAR
900045,UNCLEAR
1252470,UNCLEAR
943785,UNCLEAR
372530,UNCLEAR
587751,UNCLEAR
1137755,UNCLEAR
703110,UNCLEAR
1326285,UNCLEAR
1111553,CLEAR
1318336,UNCLEAR
814430,UNCLEAR
945055,UNCLEAR
740865,UNCLEAR
1106518,UNCLEAR
560967,UNCLEAR
1325598,UNCLEAR
190120,CLEAR
475659,UNCLEAR
117369,UNCLEAR
1240656,UNCLEAR
317916,UNCLEAR
98394,CLEAR
297055,UNCLEAR
885906,UNCLEAR
1026282,UNCLEAR
1183446,UNCLEAR
1294761,CLEAR
1186963,UNCLEAR
275542,CLEAR
1035229,CLEAR
1293298,UNCLEAR
1319620,UNCLEAR
1112947,UNCLEAR
628739,UNCLEAR
743090,UNCLEAR
722233,UNCLEAR
628775,UNCLEAR
467434,CLEAR
267843,UNCLEAR
1204983,CLEAR
323702,CLEAR
1325819,CLEAR
1186673,UNCLEAR
907850,UNCLEAR
1073583,UNCLEAR
468948,UNCLEAR
1245859,CLEAR
1266714,UNCLEAR
218314,UNCLEAR
768103,UNCLEAR
1250140,UNCLEAR
402580,CLEAR
1276294,UNCLEAR
368962,UNCLEAR
706778,UNCLEAR
591572,UNCLEAR
201172,UNCLEAR
448599,UNCLEAR
456385,UNCLEAR
613235,UNCLEAR
1288235,UNCLEAR
807391,UNCLEAR
190243,UNCLEAR
1039185,UNCLEAR
1136591,UNCLEAR
1049565,UNCLEAR
1102509,UNCLEAR
1148147,UNCLEAR
1135578,UNCLEAR
194747,CLEAR
1319538,UNCLEAR
853792,UNCLEAR
273349,CLEAR
419524,CLEAR
464854,CLEAR
541267,CLEAR
744452,UNCLEAR
1072621,UNCLEAR
273177,UNCLEAR
155394,UNCLEAR
524090,UNCLEAR
420730,CLEAR
682697,UNCLEAR
668922,UNCLEAR
1229759,CLEAR
703545,CLEAR
657848,CLEAR
951745,UNCLEAR
383234,UNCLEAR
795963,UNCLEAR
1158827,UNCLEAR
506192,UNCLEAR
1035138,UNCLEAR
852401,CLEAR
200258,CLEAR
1205723,UNCLEAR
501218,UNCLEAR
1133745,UNCLEAR
304893,CLEAR
942772,UNCLEAR
531709,UNCLEAR
111716,UNCLEAR
974293,UNCLEAR
278094,CLEAR
729326,CLEAR
616598,CLEAR
100165,CLEAR
655803,UNCLEAR
906398,CLEAR
767034,UNCLEAR
13495,CLEAR
642976,UNCLEAR
146208,CLEAR
940588,CLEAR
537785,UNCLEAR
1112635,UNCLEAR
939462,UNCLEAR
257435,UNCLEAR
766732,UNCLEAR
886740,UNCLEAR
211794,CLEAR
791598,UNCLEAR
759006,UNCLEAR
677568,UNCLEAR
177775,UNCLEAR
315060,CLEAR
387977,UNCLEAR
1059538,UNCLEAR
872297,UNCLEAR
562850,UNCLEAR
433108,UNCLEAR
1060763,UNCLEAR
180251,UNCLEAR
310846,UNCLEAR
1024976,UNCLEAR
698925,UNCLEAR
133685,CLEAR
568058,CLEAR
486539,CLEAR
308873,UNCLEAR
431010,UNCLEAR
904425,CLEAR
1296555,UNCLEAR
305044,UNCLEAR
1021467,UNCLEAR
1316786,UNCLEAR
146400,CLEAR
56541,CLEAR
1003089,UNCLEAR
483973,UNCLEAR
899897,CLEAR
591749,UNCLEAR
763086,UNCLEAR
749773,UNCLEAR
695841,UNCLEAR
381957,CLEAR
716877,CLEAR
719633,CLEAR
460653,CLEAR
922265,UNCLEAR
1189885,UNCLEAR
704882,UNCLEAR
1245547,CLEAR
1163889,UNCLEAR
679414,UNCLEAR
219990,UNCLEAR
987731,UNCLEAR
608726,UNCLEAR
639025,UNCLEAR
730020,UNCLEAR
501330,UNCLEAR
454198,CLEAR
1252236,UNCLEAR
1060509,UNCLEAR
1311789,CLEAR
767616,UNCLEAR
159269,UNCLEAR
1008632,UNCLEAR
1162906,UNCLEAR
640271,UNCLEAR
685568,UNCLEAR
694707,UNCLEAR
594301,UNCLEAR
685747,UNCLEAR
1154666,CLEAR
1276392,UNCLEAR
1159279,UNCLEAR
445293,CLEAR
874983,UNCLEAR
1066542,UNCLEAR
211952,CLEAR
878434,CLEAR
863991,CLEAR
924109,UNCLEAR
148470,UNCLEAR
733647,UNCLEAR
992318,UNCLEAR
338651,UNCLEAR
345715,CLEAR
108813,CLEAR
682854,UNCLEAR
911780,UNCLEAR
390273,CLEAR
964829,UNCLEAR
458217,UNCLEAR
1260344,UNCLEAR
654888,UNCLEAR
394837,UNCLEAR
1090156,CLEAR
99686,CLEAR
420455,UNCLEAR
73651,UNCLEAR
960400,UNCLEAR
1098966,UNCLEAR
760922,UNCLEAR
523106,UNCLEAR
640229,CLEAR
719317,UNCLEAR
712930,CLEAR
1067349,UNCLEAR
92952,UNCLEAR
157207,UNCLEAR
477535,UNCLEAR
810771,UNCLEAR
378067,UNCLEAR
481168,UNCLEAR
355913,CLEAR
539850,CLEAR
1149018,CLEAR
463650,UNCLEAR
48786,CLEAR
597483,CLEAR
244975,CLEAR
1259515,CLEAR
1182053,UNCLEAR
787120,CLEAR
539424,CLEAR
20386,UNCLEAR
355412,CLEAR
1187799,UNCLEAR
525102,CLEAR
732420,UNCLEAR
55747,CLEAR
1285940,UNCLEAR
42104,UNCLEAR
1295284,UNCLEAR
347074,UNCLEAR
770277,UNCLEAR
1207497,UNCLEAR
422655,UNCLEAR
202899,UNCLEAR
382742,UNCLEAR
169344,CLEAR
1131237,UNCLEAR
466454,CLEAR
88807,CLEAR
260710,UNCLEAR
1169743,CLEAR
540025,UNCLEAR
432649,UNCLEAR
1147182,UNCLEAR
659731,UNCLEAR
504662,CLEAR
959862,UNCLEAR
799711,UNCLEAR
772305,UNCLEAR
233799,UNCLEAR
367882,UNCLEAR
55045,CLEAR
1067356,UNCLEAR
1059883,UNCLEAR
291486,CLEAR
1214745,UNCLEAR
261782,CLEAR
1315588,CLEAR
815970,UNCLEAR
371099,UNCLEAR
778723,CLEAR
352936,CLEAR
468249,CLEAR
700593,CLEAR
1024101,CLEAR
1021929,CLEAR
1118614,UNCLEAR
503826,UNCLEAR
878602,CLEAR
1050761,CLEAR
1292706,UNCLEAR
22749,CLEAR
1124993,CLEAR
957964,CLEAR
1053568,UNCLEAR
33993,CLEAR
1286086,UNCLEAR
927231,UNCLEAR
426798,UNCLEAR
215826,UNCLEAR
857852,UNCLEAR
897295,UNCLEAR
1193439,UNCLEAR
91249,CLEAR
934795,UNCLEAR
1197808,UNCLEAR
1057715,UNCLEAR
255179,UNCLEAR
577941,CLEAR
1280662,UNCLEAR
1126435,UNCLEAR
108462,CLEAR
966645,UNCLEAR
552415,CLEAR
197365,CLEAR
600541,CLEAR
1163704,UNCLEAR
346240,CLEAR
591529,CLEAR
742540,UNCLEAR
701196,UNCLEAR
93695,CLEAR
948735,UNCLEAR
302328,UNCLEAR
838936,UNCLEAR
371490,CLEAR
774122,UNCLEAR
869565,UNCLEAR
183148,UNCLEAR
1002758,UNCLEAR
1098526,UNCLEAR
766595,CLEAR
555877,UNCLEAR
1083138,UNCLEAR
401284,UNCLEAR
693668,UNCLEAR
309784,UNCLEAR
654463,UNCLEAR
398925,CLEAR
1200556,UNCLEAR
74260,CLEAR
1286119,UNCLEAR
1079908,UNCLEAR
795802,UNCLEAR
821634,UNCLEAR
609949,UNCLEAR
1052815,UNCLEAR
284894,CLEAR
1065547,UNCLEAR
956502,UNCLEAR
654188,UNCLEAR
168733,UNCLEAR
873189,UNCLEAR
462393,UNCLEAR
1149206,UNCLEAR
381262,CLEAR
376832,UNCLEAR
892945,UNCLEAR
963672,UNCLEAR
199756,UNCLEAR
1081252,CLEAR
484590,CLEAR
1153042,UNCLEAR
975787,UNCLEAR
242365,UNCLEAR
1175851,CLEAR
841022,CLEAR
163843,CLEAR
1138981,UNCLEAR
468938,CLEAR
1277414,UNCLEAR
550795,UNCLEAR
741076,UNCLEAR
1121328,UNCLEAR
1326959,UNCLEAR
377990,UNCLEAR
766484,UNCLEAR
242967,UNCLEAR
1071908,UNCLEAR
1244738,UNCLEAR
562844,CLEAR
187514,CLEAR
748234,UNCLEAR
578082,UNCLEAR
406739,CLEAR
738968,UNCLEAR
1138573,UNCLEAR
380221,UNCLEAR
769024,UNCLEAR
1216014,CLEAR
59217,UNCLEAR
917042,UNCLEAR
205345,CLEAR
1184777,UNCLEAR
312905,UNCLEAR
1016752,UNCLEAR
932946,CLEAR
387064,UNCLEAR
161275,UNCLEAR
326891,CLEAR
564596,UNCLEAR
694623,UNCLEAR
936652,UNCLEAR
726444,UNCLEAR
413473,UNCLEAR
1211782,UNCLEAR
198567,CLEAR
913462,UNCLEAR
1256037,CLEAR
1122125,UNCLEAR
655155,UNCLEAR
192095,CLEAR
624956,UNCLEAR
162898,CLEAR
394918,UNCLEAR
613459,UNCLEAR
464919,CLEAR
580512,UNCLEAR
1074849,UNCLEAR
817906,CLEAR
1067844,UNCLEAR
127154,CLEAR
936093,CLEAR
847517,UNCLEAR
914771,UNCLEAR
1216927,UNCLEAR
1166464,CLEAR
152963,UNCLEAR
1032775,UNCLEAR
1166130,UNCLEAR
802414,CLEAR
1258393,UNCLEAR
631712,CLEAR
441981,UNCLEAR
301693,UNCLEAR
619682,CLEAR
675068,UNCLEAR
934042,UNCLEAR
1198766,UNCLEAR
1254712,UNCLEAR
1164051,UNCLEAR
631272,UNCLEAR
1282363,UNCLEAR
506854,UNCLEAR
881388,UNCLEAR
569161,CLEAR
1163649,CLEAR
806152,UNCLEAR
619874,UNCLEAR
756547,UNCLEAR
1217283,UNCLEAR
404648,UNCLEAR
285637,CLEAR
845757,CLEAR
1322841,UNCLEAR
930771,CLEAR
141733,CLEAR
454341,UNCLEAR
259338,CLEAR
508696,CLEAR
258776,CLEAR
1112581,UNCLEAR
631999,UNCLEAR
324855,UNCLEAR
125278,CLEAR
755516,UNCLEAR
531684,UNCLEAR
1293938,UNCLEAR
1020490,UNCLEAR
1014467,CLEAR
27578,CLEAR
1021246,UNCLEAR
528015,UNCLEAR
11579,CLEAR
1168957,UNCLEAR
1290536,UNCLEAR
732764,UNCLEAR
627922,UNCLEAR
1215497,UNCLEAR
1286666,CLEAR
545039,UNCLEAR
1152277,UNCLEAR
469305,UNCLEAR
1250944,UNCLEAR
638673,UNCLEAR
609446,CLEAR
818850,UNCLEAR
626596,UNCLEAR
794387,UNCLEAR
167703,CLEAR
1313672,CLEAR
788829,CLEAR
928662,UNCLEAR
894637,CLEAR
244463,CLEAR
1129289,CLEAR
1312074,UNCLEAR
440250,UNCLEAR
712759,UNCLEAR
619468,UNCLEAR
1151751,UNCLEAR
662163,UNCLEAR
432574,UNCLEAR
722447,UNCLEAR
651574,UNCLEAR
1246559,CLEAR
912207,CLEAR
698939,CLEAR
453492,CLEAR
313742,CLEAR
771827,UNCLEAR
1157080,UNCLEAR
392254,UNCLEAR
16365,CLEAR
213001,CLEAR
1106343,UNCLEAR
1190289,CLEAR
1057868,UNCLEAR
1149654,UNCLEAR
129054,UNCLEAR
178365,UNCLEAR
1257928,UNCLEAR
668479,UNCLEAR
1201735,UNCLEAR
1090258,CLEAR
1072513,UNCLEAR
1151973,UNCLEAR
837710,UNCLEAR
77940,CLEAR
1061894,UNCLEAR
88928,UNCLEAR
709838,UNCLEAR
1242868,UNCLEAR
506542,UNCLEAR
829918,UNCLEAR
1006195,CLEAR
301137,UNCLEAR
925087,UNCLEAR
1036651,UNCLEAR
679821,UNCLEAR
869493,UNCLEAR
1128398,UNCLEAR
341725,UNCLEAR
438857,UNCLEAR
449573,CLEAR
337273,UNCLEAR
752676,CLEAR
423167,CLEAR
721997,UNCLEAR
591522,UNCLEAR
1024374,CLEAR
442714,CLEAR
304665,UNCLEAR
181480,UNCLEAR
104232,CLEAR
1096803,CLEAR
594745,UNCLEAR
663250,UNCLEAR
675403,CLEAR
478901,UNCLEAR
1280379,UNCLEAR
545030,UNCLEAR
539565,UNCLEAR
833282,UNCLEAR
1230148,UNCLEAR
1049196,UNCLEAR
1046434,UNCLEAR
356265,CLEAR
912840,UNCLEAR
603709,CLEAR
194505,CLEAR
1238458,UNCLEAR
1212247,UNCLEAR
1055719,UNCLEAR
1053271,UNCLEAR
28228,CLEAR
501581,UNCLEAR
1034202,UNCLEAR
18008,CLEAR
224600,UNCLEAR
1189675,UNCLEAR
261256,UNCLEAR
81570,CLEAR
971258,UNCLEAR
1037043,CLEAR
338255,UNCLEAR
548767,CLEAR
772576,UNCLEAR
1060460,UNCLEAR
830772,CLEAR
494024,CLEAR
466584,UNCLEAR
90582,UNCLEAR
277315,CLEAR
436486,CLEAR
503805,UNCLEAR
822718,UNCLEAR
857293,UNCLEAR
1318938,UNCLEAR
595268,UNCLEAR
714565,CLEAR
389411,UNCLEAR
216107,UNCLEAR
1033884,UNCLEAR
852649,UNCLEAR
312827,UNCLEAR
128924,CLEAR
477921,CLEAR
884937,CLEAR
273998,CLEAR
821800,CLEAR
459448,UNCLEAR
303779,CLEAR
669279,UNCLEAR
710954,UNCLEAR
867227,UNCLEAR
145367,UNCLEAR
951199,UNCLEAR
436417,UNCLEAR
614269,UNCLEAR
204759,CLEAR
137020,CLEAR
737709,CLEAR
876206,UNCLEAR
348675,UNCLEAR
1218874,UNCLEAR
210954,CLEAR
391663,UNCLEAR
951247,UNCLEAR
203303,CLEAR
690427,CLEAR
501761,CLEAR
168549,CLEAR
734817,UNCLEAR
636673,CLEAR
1307632,UNCLEAR
813458,UNCLEAR
1324227,UNCLEAR
558898,UNCLEAR
1319174,CLEAR
548487,UNCLEAR
1242444,UNCLEAR
354285,UNCLEAR
112105,CLEAR
1124911,UNCLEAR
786992,UNCLEAR
988003,UNCLEAR
1104872,CLEAR
471927,CLEAR
259426,CLEAR
1051949,UNCLEAR
941591,CLEAR
619941,UNCLEAR
843381,UNCLEAR
396544,UNCLEAR
694327,UNCLEAR
199261,CLEAR
977118,CLEAR
53040,CLEAR
656537,UNCLEAR
478715,CLEAR
1168729,UNCLEAR
1278956,UNCLEAR
1209829,CLEAR
1009408,UNCLEAR
1137863,UNCLEAR
1293096,CLEAR
316772,UNCLEAR
1158193,UNCLEAR
247385,UNCLEAR
1019467,UNCLEAR
1138793,CLEAR
641249,UNCLEAR
461128,CLEAR
296482,UNCLEAR
663995,UNCLEAR
802905,UNCLEAR
406316,UNCLEAR
498290,CLEAR
836416,UNCLEAR
924683,CLEAR
402127,UNCLEAR
1212609,UNCLEAR
880918,UNCLEAR
376685,UNCLEAR
868035,UNCLEAR
1272383,UNCLEAR
166480,UNCLEAR
1112259,UNCLEAR
536855,CLEAR
341095,UNCLEAR
412814,UNCLEAR
139246,CLEAR
920511,UNCLEAR
914427,CLEAR
386563,CLEAR
785577,UNCLEAR
1121452,UNCLEAR
1279075,CLEAR
477507,UNCLEAR
131599,UNCLEAR
1078879,CLEAR
819282,UNCLEAR
23651,UNCLEAR
1275609,CLEAR
1178651,UNCLEAR
751004,UNCLEAR
385632,CLEAR
703241,UNCLEAR
984732,UNCLEAR
440408,UNCLEAR
75415,CLEAR
94566,UNCLEAR
267484,UNCLEAR
361998,UNCLEAR
289848,UNCLEAR
1088900,UNCLEAR
769670,CLEAR
962632,UNCLEAR
1321149,UNCLEAR
545826,UNCLEAR
1053856,UNCLEAR
767240,UNCLEAR
1243789,UNCLEAR
168776,CLEAR
373026,UNCLEAR
509632,UNCLEAR
360302,CLEAR
280381,CLEAR
647097,CLEAR
1170556,UNCLEAR
179510,UNCLEAR
1120114,CLEAR
263293,UNCLEAR
490374,UNCLEAR
426551,UNCLEAR
1106634,UNCLEAR
728782,UNCLEAR
268397,UNCLEAR
666334,CLEAR
843264,UNCLEAR
741832,CLEAR
1164707,CLEAR
357430,UNCLEAR
626530,CLEAR
364806,UNCLEAR
1067352,UNCLEAR
104717,CLEAR
1057682,CLEAR
463655,UNCLEAR
919364,UNCLEAR
1135320,UNCLEAR
1262597,CLEAR
1052994,UNCLEAR
1096410,CLEAR
393684,CLEAR
588462,UNCLEAR
1090283,UNCLEAR
908289,UNCLEAR
652218,CLEAR
1266776,CLEAR
457765,CLEAR
401717,CLEAR
792663,UNCLEAR
1222325,UNCLEAR
424495,UNCLEAR
244594,UNCLEAR
376684,UNCLEAR
1081429,UNCLEAR
709786,UNCLEAR
1257619,UNCLEAR
278170,CLEAR
1238540,UNCLEAR
786776,UNCLEAR
1224941,UNCLEAR
1010324,CLEAR
452335,CLEAR
1107979,CLEAR
604290,UNCLEAR
407898,UNCLEAR
1270370,UNCLEAR
176674,UNCLEAR
1274516,CLEAR
1149758,CLEAR
610410,UNCLEAR
1236842,UNCLEAR
1162694,UNCLEAR
902982,UNCLEAR
124842,UNCLEAR
914455,UNCLEAR
308030,UNCLEAR
936155,CLEAR
656143,UNCLEAR
537746,CLEAR
578788,UNCLEAR
334540,UNCLEAR
206268,CLEAR
878373,UNCLEAR
708936,UNCLEAR
577766,UNCLEAR
1259693,CLEAR
455937,UNCLEAR
706498,UNCLEAR
864574,UNCLEAR
1297004,UNCLEAR
538266,UNCLEAR
167972,CLEAR
838085,UNCLEAR
1076749,UNCLEAR
586325,UNCLEAR
32437,UNCLEAR
757631,UNCLEAR
614906,UNCLEAR
168645,CLEAR
1041249,UNCLEAR
1327319,UNCLEAR
378298,UNCLEAR
181673,CLEAR
335511,UNCLEAR
438442,CLEAR
540557,UNCLEAR
87160,UNCLEAR
1186564,UNCLEAR
1193083,UNCLEAR
411414,CLEAR
896290,CLEAR
163491,CLEAR
1048741,CLEAR
671011,UNCLEAR
852288,UNCLEAR
826165,UNCLEAR
271334,CLEAR
330718,CLEAR
1189310,UNCLEAR
85169,CLEAR
1308507,UNCLEAR
490415,UNCLEAR
345231,UNCLEAR
1195736,CLEAR
1218268,UNCLEAR
437575,CLEAR
462160,UNCLEAR
827985,UNCLEAR
1002336,UNCLEAR
356786,UNCLEAR
744743,CLEAR
938243,CLEAR
525028,CLEAR
695197,UNCLEAR
446076,CLEAR
1264929,UNCLEAR
412925,CLEAR
589407,UNCLEAR
933975,UNCLEAR
1156810,UNCLEAR
550750,UNCLEAR
696894,UNCLEAR
647970,CLEAR
1064271,UNCLEAR
723939,UNCLEAR
1111725,CLEAR
301180,UNCLEAR
220613,CLEAR
237986,UNCLEAR
240835,UNCLEAR
1187261,UNCLEAR
280768,UNCLEAR
627615,UNCLEAR
331310,UNCLEAR
613843,UNCLEAR
1178295,CLEAR
1172064,UNCLEAR
1029842,UNCLEAR
371557,CLEAR
834893,UNCLEAR
180970,CLEAR
634045,UNCLEAR
1186089,UNCLEAR
894080,CLEAR
622631,CLEAR
946478,UNCLEAR
1220892,UNCLEAR
1228206,UNCLEAR
573606,CLEAR
205578,UNCLEAR
1167094,UNCLEAR
685461,UNCLEAR
1046917,UNCLEAR
1018966,UNCLEAR
661961,UNCLEAR
378937,UNCLEAR
387193,UNCLEAR
1118644,UNCLEAR
644765,CLEAR
1036961,UNCLEAR
239987,UNCLEAR
582219,UNCLEAR
716644,UNCLEAR
1092524,CLEAR
898344,UNCLEAR
642532,UNCLEAR
1180777,UNCLEAR
664375,CLEAR
458810,UNCLEAR
566033,UNCLEAR
211220,UNCLEAR
389757,CLEAR
286000,CLEAR
1205125,CLEAR
138712,CLEAR
938075,UNCLEAR
1095323,UNCLEAR
507207,CLEAR
636143,UNCLEAR
1071388,UNCLEAR
762930,UNCLEAR
308464,UNCLEAR
815421,UNCLEAR
448421,UNCLEAR
559740,UNCLEAR
766612,CLEAR
756710,UNCLEAR
911636,CLEAR
37055,UNCLEAR
1168966,UNCLEAR
395664,UNCLEAR
894859,UNCLEAR
1204226,UNCLEAR
884608,UNCLEAR
806614,CLEAR
1128961,UNCLEAR
1298213,UNCLEAR
641485,UNCLEAR
842882,CLEAR
936999,UNCLEAR
248775,UNCLEAR
1308138,UNCLEAR
843424,CLEAR
1167062,UNCLEAR
202078,CLEAR
1047846,UNCLEAR
108770,CLEAR
1070303,UNCLEAR
458323,UNCLEAR
627119,CLEAR
1226050,UNCLEAR
727047,UNCLEAR
902553,UNCLEAR
177935,UNCLEAR
1080621,UNCLEAR
716809,CLEAR
11482,UNCLEAR
1175478,UNCLEAR
319140,UNCLEAR
1233393,UNCLEAR
966727,UNCLEAR
1226268,UNCLEAR
278690,UNCLEAR
829510,UNCLEAR
1270817,UNCLEAR
600918,UNCLEAR
340472,UNCLEAR
159350,UNCLEAR
8870,UNCLEAR
293527,UNCLEAR
579152,UNCLEAR
1170127,UNCLEAR
230994,CLEAR
839049,CLEAR
607003,UNCLEAR
1196713,UNCLEAR
1202077,UNCLEAR
842220,CLEAR
236588,CLEAR
1116217,UNCLEAR
181680,UNCLEAR
167269,CLEAR
985849,UNCLEAR
1240177,UNCLEAR
367430,UNCLEAR
516303,CLEAR
197362,UNCLEAR
12583,CLEAR
918969,UNCLEAR
1043388,UNCLEAR
719807,CLEAR
172845,UNCLEAR
1135831,UNCLEAR
256707,UNCLEAR
636161,UNCLEAR
1072986,CLEAR
1006161,CLEAR
88033,UNCLEAR
481256,UNCLEAR
510038,CLEAR
557502,CLEAR
840578,UNCLEAR
1126948,UNCLEAR
445858,UNCLEAR
1111581,CLEAR
1075782,UNCLEAR
907128,UNCLEAR
816783,CLEAR
83712,UNCLEAR
422416,UNCLEAR
1304001,UNCLEAR
1033675,UNCLEAR
428381,UNCLEAR
708954,UNCLEAR
1314769,UNCLEAR
1027376,UNCLEAR
825634,CLEAR
374712,CLEAR
1230481,UNCLEAR
5455,CLEAR
673837,CLEAR
431357,UNCLEAR
460115,UNCLEAR
811349,UNCLEAR
918366,UNCLEAR
918199,UNCLEAR
1220807,UNCLEAR
879449,UNCLEAR
8414,UNCLEAR
317939,UNCLEAR
748990,UNCLEAR
412717,UNCLEAR
883881,UNCLEAR
1236658,UNCLEAR
562527,UNCLEAR
408846,CLEAR
589753,CLEAR
595633,UNCLEAR
693589,CLEAR
774642,UNCLEAR
93635,CLEAR
1109586,UNCLEAR
134864,CLEAR
763560,UNCLEAR
448079,UNCLEAR
950501,UNCLEAR
403207,UNCLEAR
868621,CLEAR
650185,CLEAR
782648,CLEAR
543214,CLEAR
888684,UNCLEAR
748306,CLEAR
875971,CLEAR
92111,CLEAR
615211,UNCLEAR
613567,UNCLEAR
736649,UNCLEAR
1200069,UNCLEAR
232167,UNCLEAR
909482,UNCLEAR
182971,UNCLEAR
783736,CLEAR
107622,UNCLEAR
542926,CLEAR
537861,UNCLEAR
275911,UNCLEAR
45707,CLEAR
1323045,UNCLEAR
799246,UNCLEAR
70054,CLEAR
810829,UNCLEAR
268279,UNCLEAR
1083399,UNCLEAR
261939,UNCLEAR
729381,UNCLEAR
317989,UNCLEAR
774232,UNCLEAR
227699,CLEAR
852264,UNCLEAR
663042,UNCLEAR
584417,UNCLEAR
451635,UNCLEAR
769881,UNCLEAR
1314299,CLEAR
982831,CLEAR
213859,CLEAR
1186820,CLEAR
565267,UNCLEAR
860140,UNCLEAR
1200154,UNCLEAR
956983,UNCLEAR
1267630,UNCLEAR
444348,UNCLEAR
1109710,UNCLEAR
1122624,UNCLEAR
829315,CLEAR
705363,CLEAR
1169690,UNCLEAR
733902,UNCLEAR
343282,UNCLEAR
986598,UNCLEAR
521175,UNCLEAR
1146193,UNCLEAR
460695,CLEAR
666238,UNCLEAR
1096958,CLEAR
1254805,CLEAR
945571,UNCLEAR
864978,UNCLEAR
446296,CLEAR
688853,UNCLEAR
1055189,UNCLEAR
1293582,UNCLEAR
469027,UNCLEAR
1327977,UNCLEAR
932496,UNCLEAR
1051614,UNCLEAR
1223976,CLEAR
409185,CLEAR
315517,CLEAR
281564,UNCLEAR
38195,CLEAR
1119817,CLEAR
858972,UNCLEAR
144020,CLEAR
419640,UNCLEAR
1070578,CLEAR
309765,UNCLEAR
116408,CLEAR
666653,UNCLEAR
